id_venta,fecha,ciudad,region,canal,categoria,producto,segmento_cliente,metodo_pago,precio_unitario,cantidad,descuento,ingreso,costo,utilidad,satisfaccion,dias_envio,devuelto
V111354,2024-07-04,Arequipa,Sur,Tienda fisica,Deportes,Bicicleta MTB,Nuevo,Billetera digital,85.86,1,0.0,85.86,60.1,25.76,3.5,0,False
V102558,2024-07-05,Huancayo,Centro,Tienda fisica,Tecnologia,Tablet Air,Recurrente,Efectivo,249.21,2,0.118,439.61,408.7,30.91,5.0,0,False
V105393,2024-07-05,Chiclayo,Norte,Marketplace,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,166.76,4,0.079,614.34,546.97,67.37,4.5,3,False
V107707,2024-07-05,Arequipa,Sur,Web,Deportes,Colchoneta Yoga,Recurrente,Efectivo,218.88,5,0.144,936.81,766.08,170.73,4.0,3,False
V110735,2024-07-05,Arequipa,Sur,Marketplace,Moda,Jean Slim,Nuevo,Tarjeta debito,50.28,3,0.018,148.12,82.96,65.16,4.5,1,False
V104856,2024-07-05,Arequipa,Sur,Tienda fisica,Electrodomesticos,Aspiradora Robot,Nuevo,Tarjeta debito,844.43,1,0.104,756.61,658.66,97.95,4.0,0,False
V111245,2024-07-05,Lima,Costa,Web,Belleza,Serum Facial,Recurrente,Tarjeta debito,55.28,5,0.167,230.24,138.2,92.04,3.5,6,False
V100305,2024-07-05,Lima,Costa,Tienda fisica,Moda,Jean Slim,VIP,Tarjeta credito,131.59,3,0.202,315.03,217.12,97.91,3.5,0,False
V108088,2024-07-05,Chiclayo,Norte,Tienda fisica,Moda,Vestido Casual,Recurrente,Efectivo,78.57,1,0.105,70.32,43.21,27.11,5.0,0,False
V106379,2024-07-05,Huancayo,Centro,Web,Belleza,Serum Facial,Recurrente,Billetera digital,110.49,1,0.144,94.58,55.24,39.34,4.0,6,False
V104649,2024-07-05,Lima,Costa,Tienda fisica,Belleza,Secadora de Cabello,Nuevo,Tarjeta credito,73.14,4,0.067,272.96,146.28,126.68,4.5,0,False
V102832,2024-07-05,Lima,Costa,Web,Deportes,Bicicleta MTB,Recurrente,Tarjeta debito,189.63,3,0.159,478.44,398.22,80.22,4.0,7,False
V105789,2024-07-05,Arequipa,Sur,Tienda fisica,Tecnologia,Tablet Air,Nuevo,Efectivo,383.13,3,0.113,1019.51,942.5,77.01,3.5,0,False
V103883,2024-07-05,Lima,Costa,Web,Deportes,Colchoneta Yoga,Recurrente,Tarjeta credito,328.41,4,0.062,1232.19,919.55,312.64,5.0,7,False
V101357,2024-07-05,Arequipa,Sur,Web,Tecnologia,Laptop Pro 14,Nuevo,Tarjeta credito,313.27,4,0.103,1124.01,1027.53,96.48,4.5,6,False
V109696,2024-07-06,Lima,Costa,Tienda fisica,Electrodomesticos,Refrigeradora 400L,Nuevo,Tarjeta debito,914.73,1,0.152,775.69,713.49,62.2,4.0,0,False
V105904,2024-07-06,Trujillo,Norte,Web,Hogar,Juego de Sabanas,Nuevo,Tarjeta debito,224.07,4,0.044,856.84,600.51,256.33,2.5,7,False
V102636,2024-07-06,Cusco,Sur,Web,Hogar,Organizador Modular,Nuevo,Tarjeta credito,227.55,5,0.088,1037.63,762.29,275.34,5.0,1,False
V108303,2024-07-06,Cusco,Sur,App movil,Belleza,Serum Facial,Nuevo,Tarjeta debito,62.93,1,0.099,56.7,31.46,25.24,4.0,5,False
V109380,2024-07-06,Lima,Costa,Web,Hogar,Lampara LED,Recurrente,Tarjeta credito,204.15,5,0.061,958.48,683.9,274.58,4.5,3,False
V101976,2024-07-06,Iquitos,Oriente,Web,Electrodomesticos,Aspiradora Robot,Nuevo,Tarjeta debito,121.08,2,0.226,187.43,188.88,-1.45,3.5,3,False
V108997,2024-07-06,Lima,Costa,Web,Deportes,Balon Pro,Recurrente,Efectivo,249.79,3,0.056,707.41,524.56,182.85,4.5,2,False
V109403,2024-07-06,Cusco,Sur,App movil,Moda,Vestido Casual,Recurrente,Billetera digital,74.91,2,0.187,121.8,82.4,39.4,4.0,1,False
V101176,2024-07-06,Trujillo,Norte,Tienda fisica,Moda,Vestido Casual,Recurrente,Efectivo,98.77,4,0.087,360.71,217.29,143.42,5.0,0,False
V106772,2024-07-06,Lima,Costa,Tienda fisica,Electrodomesticos,Lavadora 12kg,VIP,Tarjeta debito,902.62,1,0.19,731.12,704.04,27.08,4.0,0,False
V101645,2024-07-06,Trujillo,Norte,Web,Deportes,Bicicleta MTB,Recurrente,Efectivo,50.22,2,0.073,93.11,70.31,22.8,4.5,1,False
V109190,2024-07-06,Trujillo,Norte,App movil,Belleza,Serum Facial,Nuevo,Tarjeta credito,69.85,3,0.051,198.86,104.78,94.08,4.5,5,False
V110893,2024-07-06,Lima,Costa,Web,Hogar,Set de Ollas,Nuevo,Billetera digital,131.52,2,0.079,242.26,176.24,66.02,4.5,6,False
V107865,2024-07-06,Lima,Costa,Tienda fisica,Moda,Polo Basico,Nuevo,Billetera digital,64.03,3,0.171,159.24,105.65,53.59,3.5,0,False
V103754,2024-07-06,Piura,Norte,Web,Moda,Vestido Casual,Nuevo,Tarjeta credito,171.26,2,0.077,316.15,188.39,127.76,3.5,5,False
V105920,2024-07-07,Lima,Costa,App movil,Electrodomesticos,Lavadora 12kg,Recurrente,Tarjeta credito,580.67,1,0.09,528.41,452.92,75.49,4.0,4,False
V104976,2024-07-07,Huancayo,Centro,Tienda fisica,Tecnologia,Tablet Air,Recurrente,Billetera digital,494.77,1,0.07,460.14,405.71,54.43,5.0,0,False
V105782,2024-07-07,Huancayo,Centro,Web,Electrodomesticos,Lavadora 12kg,Recurrente,Efectivo,731.12,1,0.12,643.39,570.27,73.12,3.0,1,False
V109305,2024-07-07,Trujillo,Norte,Web,Tecnologia,"Monitor 27""",Nuevo,Billetera digital,125.01,1,0.133,108.38,102.51,5.87,5.0,2,False
V101321,2024-07-07,Huancayo,Centro,Tienda fisica,Tecnologia,Smartphone X,Recurrente,Billetera digital,360.83,4,0.179,1184.97,1183.52,1.45,4.0,0,False
V102826,2024-07-07,Cusco,Sur,Web,Deportes,Mancuernas 10kg,Recurrente,Tarjeta credito,202.03,3,0.105,542.45,424.26,118.19,4.5,2,False
V104911,2024-07-07,Lima,Costa,Tienda fisica,Moda,Casaca Denim,Nuevo,Tarjeta credito,125.08,4,0.14,430.28,275.18,155.1,4.0,0,False
V100623,2024-07-07,Trujillo,Norte,Marketplace,Moda,Vestido Casual,Recurrente,Billetera digital,94.94,2,0.075,175.64,104.43,71.21,4.0,8,False
V110780,2024-07-07,Piura,Norte,Tienda fisica,Tecnologia,Audifonos ANC,Nuevo,Billetera digital,241.33,5,0.133,1046.17,989.45,56.72,4.5,0,False
V106481,2024-07-07,Lima,Costa,Web,Moda,Vestido Casual,VIP,Billetera digital,123.74,5,0.175,510.43,340.28,170.15,3.0,4,False
V100976,2024-07-07,Trujillo,Norte,Tienda fisica,Hogar,Juego de Sabanas,Nuevo,Efectivo,130.88,3,0.133,340.42,263.07,77.35,5.0,0,False
V103094,2024-07-07,Arequipa,Sur,Tienda fisica,Moda,Polo Basico,Recurrente,Tarjeta debito,40.98,3,0.094,111.38,67.62,43.76,4.5,0,False
V107244,2024-07-07,Lima,Costa,Tienda fisica,Moda,Jean Slim,Recurrente,Tarjeta credito,125.46,2,0.223,194.96,138.01,56.95,3.5,0,False
V104257,2024-07-07,Lima,Costa,App movil,Tecnologia,Audifonos ANC,VIP,Billetera digital,12.0,1,0.208,9.5,9.84,-0.34,3.0,8,False
V100354,2024-07-07,Tacna,Sur,Tienda fisica,Tecnologia,Smartphone X,Recurrente,Billetera digital,268.34,5,0.134,1161.91,1100.19,61.72,3.5,0,True
V110755,2024-07-07,Lima,Costa,App movil,Moda,Zapatillas Urbanas,Recurrente,Tarjeta credito,148.0,4,0.184,483.07,325.6,157.47,4.0,8,False
V100026,2024-07-08,Lima,Costa,Tienda fisica,Belleza,Serum Facial,Recurrente,Tarjeta debito,54.89,5,0.115,242.89,137.22,105.67,3.5,0,False
V103869,2024-07-08,Arequipa,Sur,Web,Belleza,Secadora de Cabello,Recurrente,Billetera digital,55.71,4,0.1,200.56,111.42,89.14,4.5,7,False
V109080,2024-07-08,Chiclayo,Norte,Web,Moda,Jean Slim,Nuevo,Tarjeta credito,56.97,5,0.133,246.96,156.67,90.29,4.5,3,False
V104613,2024-07-08,Lima,Costa,Tienda fisica,Hogar,Set de Ollas,VIP,Tarjeta credito,127.54,3,0.252,286.2,256.36,29.84,4.0,0,False
V102089,2024-07-08,Trujillo,Norte,Web,Tecnologia,"Monitor 27""",Nuevo,Tarjeta debito,454.71,1,0.063,426.06,372.86,53.2,5.0,5,False
V106428,2024-07-08,Cusco,Sur,Tienda fisica,Moda,Polo Basico,Recurrente,Tarjeta credito,158.23,1,0.049,150.48,87.03,63.45,3.5,0,False
V111811,2024-07-08,Cusco,Sur,Tienda fisica,Deportes,Balon Pro,Recurrente,Tarjeta debito,285.25,1,0.056,269.28,199.68,69.6,3.0,0,False
V103987,2024-07-08,Piura,Norte,Tienda fisica,Moda,Vestido Casual,Recurrente,Efectivo,13.46,2,0.071,25.01,14.81,10.2,4.0,0,False
V107674,2024-07-09,Lima,Costa,Tienda fisica,Hogar,Set de Ollas,Nuevo,Tarjeta credito,165.32,3,0.106,443.39,332.29,111.1,5.0,0,False
V100883,2024-07-09,Cusco,Sur,Tienda fisica,Deportes,Mancuernas 10kg,Nuevo,Billetera digital,305.98,4,0.134,1059.91,856.74,203.17,4.0,0,False
V102669,2024-07-09,Lima,Costa,Web,Tecnologia,Laptop Pro 14,Recurrente,Tarjeta credito,526.9,1,0.034,508.99,432.06,76.93,4.5,2,False
V100236,2024-07-09,Trujillo,Norte,Tienda fisica,Hogar,Juego de Sabanas,Nuevo,Billetera digital,59.14,1,0.124,51.81,39.62,12.19,4.5,0,False
V101642,2024-07-09,Lima,Costa,Web,Moda,Vestido Casual,Nuevo,Tarjeta debito,119.16,3,0.11,318.16,196.61,121.55,4.0,1,False
V105512,2024-07-09,Lima,Costa,App movil,Moda,Casaca Denim,VIP,Tarjeta credito,88.51,4,0.177,291.37,194.72,96.65,4.0,5,False
V101779,2024-07-09,Iquitos,Oriente,Web,Moda,Casaca Denim,VIP,Efectivo,150.3,3,0.199,361.17,248.0,113.17,4.0,8,False
V101544,2024-07-09,Lima,Costa,Web,Tecnologia,Laptop Pro 14,Recurrente,Tarjeta credito,458.26,1,0.169,380.81,375.77,5.04,3.5,3,False
V110468,2024-07-09,Iquitos,Oriente,Web,Tecnologia,Tablet Air,Recurrente,Billetera digital,379.12,3,0.222,884.87,932.64,-47.77,4.0,6,False
V106447,2024-07-10,Iquitos,Oriente,App movil,Tecnologia,Audifonos ANC,VIP,Efectivo,217.26,4,0.143,744.77,712.61,32.16,4.0,1,False
V100983,2024-07-10,Trujillo,Norte,Tienda fisica,Hogar,Lampara LED,VIP,Billetera digital,50.32,5,0.17,208.83,168.57,40.26,3.5,0,False
V104404,2024-07-10,Cusco,Sur,Tienda fisica,Moda,Jean Slim,Recurrente,Tarjeta debito,106.23,5,0.1,478.04,292.13,185.91,3.5,0,False
V100900,2024-07-10,Lima,Costa,Web,Electrodomesticos,Microondas 30L,VIP,Tarjeta debito,302.56,1,0.101,272.0,236.0,36.0,4.0,5,False
V102705,2024-07-10,Tacna,Sur,Tienda fisica,Tecnologia,Smartphone X,Recurrente,Billetera digital,289.87,1,0.241,220.01,237.69,-17.68,3.0,0,False
V111977,2024-07-10,Lima,Costa,Web,Tecnologia,Audifonos ANC,Nuevo,Billetera digital,274.38,5,0.129,1194.92,1124.96,69.96,4.0,8,False
V102970,2024-07-10,Cusco,Sur,Web,Hogar,Lampara LED,Nuevo,Tarjeta debito,163.61,1,0.09,148.89,109.62,39.27,4.0,6,False
V105415,2024-07-10,Trujillo,Norte,Tienda fisica,Moda,Jean Slim,Nuevo,Efectivo,110.92,4,0.118,391.33,244.02,147.31,3.5,0,False
V101487,2024-07-10,Lima,Costa,App movil,Tecnologia,Smartphone X,Recurrente,Tarjeta credito,564.38,1,0.077,520.92,462.79,58.13,4.0,5,False
V101830,2024-07-10,Tacna,Sur,Web,Electrodomesticos,Refrigeradora 400L,Recurrente,Tarjeta debito,341.74,1,0.232,262.46,266.56,-4.1,3.5,2,True
V110277,2024-07-10,Trujillo,Norte,Web,Deportes,Colchoneta Yoga,Recurrente,Tarjeta credito,156.77,2,0.162,262.75,219.48,43.27,3.0,6,False
V101226,2024-07-11,Lima,Costa,Tienda fisica,Hogar,Juego de Sabanas,Recurrente,Tarjeta credito,83.26,1,0.122,73.1,55.78,17.32,4.0,0,False
V106515,2024-07-11,Chiclayo,Norte,Tienda fisica,Hogar,Lampara LED,VIP,Tarjeta debito,206.05,1,0.18,168.96,138.05,30.91,4.0,0,False
V109154,2024-07-11,Lima,Costa,Web,Moda,Casaca Denim,VIP,Efectivo,96.1,2,0.184,156.84,105.71,51.13,4.5,1,False
V111826,2024-07-11,Iquitos,Oriente,Tienda fisica,Hogar,Organizador Modular,Nuevo,Tarjeta credito,231.22,2,0.062,433.77,309.83,123.94,5.0,0,False
V105764,2024-07-11,Chiclayo,Norte,Marketplace,Tecnologia,Tablet Air,Recurrente,Tarjeta debito,219.29,1,0.138,189.03,179.82,9.21,5.0,1,False
V110583,2024-07-11,Cusco,Sur,Tienda fisica,Deportes,Mancuernas 10kg,Recurrente,Tarjeta credito,188.34,2,0.107,336.38,263.68,72.7,4.0,0,False
V110696,2024-07-11,Piura,Norte,Web,Moda,Jean Slim,VIP,Efectivo,143.15,3,0.088,391.66,236.2,155.46,3.5,4,False
V103860,2024-07-11,Piura,Norte,Tienda fisica,Moda,Zapatillas Urbanas,Recurrente,Efectivo,157.09,2,0.12,276.48,172.8,103.68,3.5,0,False
V103833,2024-07-11,Piura,Norte,Web,Hogar,Juego de Sabanas,Recurrente,Tarjeta credito,301.33,3,0.05,858.79,605.67,253.12,4.5,4,False
V100855,2024-07-11,Cusco,Sur,Web,Hogar,Set de Ollas,Nuevo,Tarjeta credito,147.51,4,0.234,451.97,395.33,56.64,5.0,3,True
V100550,2024-07-11,Lima,Costa,Tienda fisica,Moda,Polo Basico,Recurrente,Efectivo,80.54,5,0.069,374.91,221.49,153.42,4.5,0,False
V108925,2024-07-11,Piura,Norte,Marketplace,Belleza,Serum Facial,VIP,Billetera digital,89.39,3,0.136,231.7,134.08,97.62,5.0,3,False
V109266,2024-07-11,Lima,Costa,Web,Deportes,Balon Pro,Recurrente,Tarjeta debito,212.71,3,0.162,534.75,446.69,88.06,5.0,2,False
V109324,2024-07-11,Arequipa,Sur,App movil,Moda,Polo Basico,Recurrente,Tarjeta credito,12.0,3,0.086,32.9,19.8,13.1,4.0,8,False
V100034,2024-07-11,Trujillo,Norte,Web,Electrodomesticos,Lavadora 12kg,Nuevo,Tarjeta credito,522.03,1,0.124,457.3,407.18,50.12,4.0,4,False
V111502,2024-07-11,Lima,Costa,Tienda fisica,Tecnologia,Audifonos ANC,Recurrente,Tarjeta debito,288.62,4,0.157,973.23,946.67,26.56,5.0,0,False
V106333,2024-07-11,Cusco,Sur,Tienda fisica,Belleza,Kit Skincare,Nuevo,Efectivo,124.29,4,0.136,429.55,248.58,180.97,4.5,0,False
V109246,2024-07-12,Trujillo,Norte,Tienda fisica,Belleza,Perfume 100ml,Recurrente,Tarjeta credito,29.87,1,0.111,26.55,14.94,11.61,4.0,0,False
V109837,2024-07-12,Lima,Costa,Tienda fisica,Deportes,Balon Pro,Recurrente,Efectivo,232.93,4,0.092,846.0,652.2,193.8,4.0,0,False
V100061,2024-07-12,Piura,Norte,Marketplace,Hogar,Set de Ollas,Recurrente,Tarjeta credito,190.11,3,0.098,514.44,382.12,132.32,4.0,5,False
V104997,2024-07-12,Huancayo,Centro,Tienda fisica,Hogar,Lampara LED,Recurrente,Efectivo,36.26,4,0.143,124.3,97.18,27.12,4.0,0,False
V110045,2024-07-12,Lima,Costa,Web,Tecnologia,"Monitor 27""",Nuevo,Tarjeta debito,262.66,4,0.172,869.93,861.52,8.41,4.0,4,False
V103545,2024-07-12,Tacna,Sur,Tienda fisica,Tecnologia,Audifonos ANC,Nuevo,Efectivo,403.19,1,0.16,338.68,330.62,8.06,4.5,0,False
V106456,2024-07-13,Huancayo,Centro,Web,Hogar,Lampara LED,VIP,Efectivo,147.6,2,0.263,217.56,197.78,19.78,4.0,7,False
V106359,2024-07-13,Cusco,Sur,Tienda fisica,Tecnologia,Audifonos ANC,Nuevo,Efectivo,430.7,1,0.122,378.15,353.17,24.98,4.5,0,False
V104690,2024-07-13,Chiclayo,Norte,Tienda fisica,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,340.62,3,0.098,921.72,837.93,83.79,4.5,0,False
V102676,2024-07-13,Lima,Costa,Tienda fisica,Moda,Casaca Denim,Nuevo,Tarjeta credito,101.8,5,0.14,437.74,279.95,157.79,4.5,0,False
V102673,2024-07-13,Chiclayo,Norte,Marketplace,Moda,Polo Basico,Recurrente,Tarjeta credito,134.9,4,0.185,439.77,296.78,142.99,4.0,6,False
V110416,2024-07-13,Lima,Costa,Tienda fisica,Deportes,Balon Pro,Nuevo,Tarjeta credito,158.02,4,0.151,536.64,442.46,94.18,5.0,0,False
V104300,2024-07-13,Trujillo,Norte,Tienda fisica,Tecnologia,Laptop Pro 14,Recurrente,Efectivo,303.92,2,0.094,550.7,498.43,52.27,4.0,0,False
V110354,2024-07-13,Tacna,Sur,Web,Deportes,Mancuernas 10kg,Recurrente,Tarjeta debito,12.0,2,0.133,20.81,16.8,4.01,4.5,8,False
V108280,2024-07-13,Arequipa,Sur,Tienda fisica,Tecnologia,Audifonos ANC,Recurrente,Tarjeta debito,318.9,2,0.144,545.96,523.0,22.96,4.0,0,False
V102302,2024-07-13,Lima,Costa,Tienda fisica,Hogar,Juego de Sabanas,Recurrente,Tarjeta credito,241.56,1,0.039,232.14,161.85,70.29,5.0,0,False
V104383,2024-07-13,Piura,Norte,App movil,Tecnologia,Audifonos ANC,VIP,Tarjeta credito,445.74,1,0.078,410.97,365.51,45.46,4.0,3,False
V106497,2024-07-13,Cusco,Sur,Tienda fisica,Hogar,Set de Ollas,Nuevo,Tarjeta debito,138.13,1,0.083,126.67,92.55,34.12,4.0,0,False
V110597,2024-07-13,Lima,Costa,Tienda fisica,Belleza,Kit Skincare,Nuevo,Tarjeta credito,32.9,3,0.074,91.4,49.35,42.05,4.5,0,False
V110193,2024-07-13,Huancayo,Centro,Web,Tecnologia,Smartphone X,VIP,Tarjeta debito,334.75,5,0.173,1384.19,1372.48,11.71,4.5,6,False
V101817,2024-07-13,Cusco,Sur,Tienda fisica,Deportes,Mancuernas 10kg,Recurrente,Tarjeta credito,248.59,5,0.117,1097.52,870.06,227.46,4.0,0,False
V102935,2024-07-13,Chiclayo,Norte,Marketplace,Tecnologia,"Monitor 27""",VIP,Efectivo,390.6,2,0.202,623.4,640.58,-17.18,3.5,2,False
V101968,2024-07-13,Lima,Costa,Tienda fisica,Electrodomesticos,Microondas 30L,Nuevo,Tarjeta debito,332.05,5,0.09,1510.83,1295.0,215.83,3.5,0,False
V110541,2024-07-14,Trujillo,Norte,Web,Deportes,Colchoneta Yoga,Recurrente,Tarjeta credito,102.18,3,0.16,257.49,214.58,42.91,3.5,4,False
V108865,2024-07-14,Cusco,Sur,Web,Electrodomesticos,Refrigeradora 400L,VIP,Billetera digital,573.25,1,0.166,478.09,447.14,30.95,4.5,2,False
V107448,2024-07-14,Arequipa,Sur,Tienda fisica,Belleza,Kit Skincare,Nuevo,Billetera digital,105.42,1,0.101,94.77,52.71,42.06,5.0,0,False
V105838,2024-07-14,Huancayo,Centro,Tienda fisica,Moda,Jean Slim,Recurrente,Tarjeta debito,131.68,1,0.159,110.74,72.42,38.32,4.0,0,False
V102995,2024-07-14,Huancayo,Centro,Web,Deportes,Bicicleta MTB,VIP,Tarjeta credito,200.11,3,0.155,507.28,420.23,87.05,4.0,1,False
V103532,2024-07-14,Piura,Norte,App movil,Tecnologia,"Monitor 27""",Nuevo,Tarjeta credito,308.78,4,0.152,1047.38,1012.8,34.58,5.0,4,False
V103249,2024-07-14,Chiclayo,Norte,Web,Tecnologia,Audifonos ANC,VIP,Billetera digital,347.01,3,0.097,940.05,853.64,86.41,5.0,1,False
V110266,2024-07-14,Trujillo,Norte,Tienda fisica,Hogar,Organizador Modular,Recurrente,Tarjeta debito,270.58,1,0.207,214.57,181.29,33.28,3.0,0,False
V101012,2024-07-14,Huancayo,Centro,Tienda fisica,Belleza,Kit Skincare,Nuevo,Tarjeta credito,88.74,2,0.236,135.59,88.74,46.85,4.5,0,False
V100144,2024-07-14,Arequipa,Sur,Tienda fisica,Moda,Polo Basico,Recurrente,Billetera digital,61.31,4,0.029,238.13,134.88,103.25,5.0,0,False
V109113,2024-07-15,Arequipa,Sur,App movil,Hogar,Lampara LED,Nuevo,Tarjeta debito,60.96,5,0.052,288.95,204.22,84.73,4.5,4,False
V104642,2024-07-15,Cusco,Sur,Tienda fisica,Moda,Polo Basico,VIP,Billetera digital,53.25,2,0.118,93.93,58.58,35.35,4.0,0,False
V103022,2024-07-15,Huancayo,Centro,App movil,Hogar,Organizador Modular,Nuevo,Tarjeta credito,127.17,4,0.116,449.67,340.82,108.85,4.0,8,False
V105152,2024-07-15,Lima,Costa,Tienda fisica,Hogar,Organizador Modular,Recurrente,Efectivo,96.96,4,0.065,362.63,259.85,102.78,4.5,0,False
V110942,2024-07-15,Trujillo,Norte,Tienda fisica,Tecnologia,"Monitor 27""",VIP,Efectivo,48.08,3,0.112,128.09,118.28,9.81,3.5,0,False
V104144,2024-07-15,Lima,Costa,Tienda fisica,Hogar,Set de Ollas,Recurrente,Tarjeta debito,149.19,2,0.138,257.2,199.91,57.29,4.0,0,False
V100486,2024-07-15,Cusco,Sur,Tienda fisica,Tecnologia,Smartphone X,Nuevo,Billetera digital,180.19,3,0.125,473.0,443.27,29.73,4.5,0,False
V103911,2024-07-15,Trujillo,Norte,Tienda fisica,Hogar,Set de Ollas,Nuevo,Tarjeta credito,211.99,1,0.094,192.06,142.03,50.03,3.5,0,False
V104924,2024-07-15,Lima,Costa,Web,Hogar,Juego de Sabanas,Nuevo,Tarjeta credito,63.83,5,0.161,267.77,213.83,53.94,5.0,8,False
V111254,2024-07-15,Lima,Costa,Tienda fisica,Tecnologia,Smartphone X,Nuevo,Tarjeta debito,264.52,2,0.212,416.88,433.81,-16.93,3.0,0,False
V108954,2024-07-15,Piura,Norte,Web,Electrodomesticos,Aspiradora Robot,Nuevo,Tarjeta credito,302.24,2,0.086,552.49,471.49,81.0,4.0,1,False
V104153,2024-07-15,Lima,Costa,Web,Moda,Casaca Denim,Recurrente,Efectivo,23.47,4,0.074,86.93,51.63,35.3,4.0,4,False
V104333,2024-07-15,Huancayo,Centro,Marketplace,Hogar,Set de Ollas,Recurrente,Tarjeta debito,202.0,2,0.142,346.63,270.68,75.95,4.0,8,False
V101704,2024-07-15,Lima,Costa,Marketplace,Tecnologia,Smartphone X,Recurrente,Efectivo,327.87,1,0.098,295.74,268.85,26.89,4.0,4,False
V100471,2024-07-15,Cusco,Sur,Tienda fisica,Tecnologia,Audifonos ANC,VIP,Tarjeta credito,313.06,2,0.141,537.84,513.42,24.42,3.5,0,False
V111761,2024-07-15,Cusco,Sur,App movil,Electrodomesticos,Microondas 30L,Recurrente,Tarjeta debito,143.09,1,0.087,130.64,111.61,19.03,5.0,2,False
V111672,2024-07-16,Trujillo,Norte,Tienda fisica,Hogar,Organizador Modular,Recurrente,Efectivo,178.95,4,0.158,602.7,479.59,123.11,4.5,0,False
V104366,2024-07-16,Piura,Norte,Tienda fisica,Moda,Polo Basico,Nuevo,Tarjeta credito,41.08,4,0.01,162.68,90.38,72.3,4.5,0,False
V102057,2024-07-16,Lima,Costa,Tienda fisica,Moda,Vestido Casual,Recurrente,Efectivo,94.86,4,0.141,325.94,208.69,117.25,4.5,0,False
V100037,2024-07-16,Cusco,Sur,App movil,Moda,Vestido Casual,Recurrente,Tarjeta credito,109.05,3,0.118,288.55,179.93,108.62,4.0,8,False
V103719,2024-07-16,Trujillo,Norte,Tienda fisica,Hogar,Set de Ollas,Nuevo,Tarjeta credito,171.36,5,0.077,790.83,574.06,216.77,4.0,0,False
V101489,2024-07-16,Trujillo,Norte,Web,Belleza,Perfume 100ml,Nuevo,Efectivo,69.76,1,0.174,57.62,34.88,22.74,4.5,4,False
V105599,2024-07-16,Chiclayo,Norte,Tienda fisica,Moda,Jean Slim,Recurrente,Tarjeta credito,151.22,5,0.107,675.2,415.86,259.34,4.0,0,False
V108329,2024-07-16,Lima,Costa,Marketplace,Deportes,Colchoneta Yoga,Nuevo,Tarjeta credito,171.81,4,0.185,560.1,481.07,79.03,4.0,6,False
V106689,2024-07-16,Iquitos,Oriente,Web,Tecnologia,Audifonos ANC,Nuevo,Efectivo,279.27,5,0.079,1286.04,1145.01,141.03,4.5,4,False
V101994,2024-07-16,Trujillo,Norte,Web,Moda,Zapatillas Urbanas,Recurrente,Tarjeta debito,77.65,3,0.097,210.35,128.12,82.23,4.5,7,False
V110450,2024-07-16,Lima,Costa,Tienda fisica,Electrodomesticos,Aspiradora Robot,Recurrente,Tarjeta credito,549.09,1,0.092,498.57,428.29,70.28,3.5,0,False
V101936,2024-07-16,Arequipa,Sur,Web,Deportes,Mancuernas 10kg,VIP,Efectivo,200.19,1,0.173,165.56,140.13,25.43,3.5,3,False
V100709,2024-07-17,Lima,Costa,Marketplace,Electrodomesticos,Microondas 30L,Recurrente,Efectivo,622.81,1,0.16,523.16,485.79,37.37,3.5,3,False
V110150,2024-07-17,Lima,Costa,Tienda fisica,Deportes,Colchoneta Yoga,Nuevo,Efectivo,101.3,4,0.143,347.26,283.64,63.62,4.5,0,False
V101227,2024-07-17,Piura,Norte,Web,Moda,Vestido Casual,Nuevo,Tarjeta credito,136.6,5,0.119,601.72,375.65,226.07,3.5,8,False
V107347,2024-07-17,Cusco,Sur,App movil,Tecnologia,Smartphone X,Recurrente,Billetera digital,260.96,2,0.163,436.85,427.97,8.88,4.5,6,False
V103830,2024-07-17,Huancayo,Centro,Tienda fisica,Deportes,Colchoneta Yoga,VIP,Tarjeta debito,147.96,2,0.178,243.25,207.14,36.11,4.5,0,False
V111597,2024-07-17,Iquitos,Oriente,Web,Moda,Jean Slim,Recurrente,Billetera digital,44.93,3,0.092,122.39,74.13,48.26,5.0,2,False
V104242,2024-07-17,Lima,Costa,Tienda fisica,Deportes,Mancuernas 10kg,Recurrente,Tarjeta debito,60.05,1,0.09,54.65,42.04,12.61,4.5,0,False
V109955,2024-07-17,Piura,Norte,Marketplace,Moda,Casaca Denim,Nuevo,Tarjeta debito,84.57,1,0.071,78.57,46.51,32.06,4.0,5,True
V110777,2024-07-17,Chiclayo,Norte,Web,Hogar,Juego de Sabanas,Recurrente,Tarjeta debito,182.15,1,0.022,178.14,122.04,56.1,4.0,5,False
V101748,2024-07-17,Lima,Costa,App movil,Tecnologia,Tablet Air,Nuevo,Efectivo,255.9,5,0.13,1113.16,1049.19,63.97,4.0,8,False
V106767,2024-07-17,Iquitos,Oriente,Marketplace,Deportes,Colchoneta Yoga,Nuevo,Tarjeta debito,211.34,2,0.148,360.12,295.88,64.24,4.0,4,False
V109282,2024-07-17,Arequipa,Sur,Tienda fisica,Belleza,Secadora de Cabello,VIP,Efectivo,74.14,5,0.215,291.0,185.35,105.65,5.0,0,False
V100600,2024-07-18,Lima,Costa,Tienda fisica,Hogar,Set de Ollas,Recurrente,Billetera digital,171.58,5,0.132,744.66,574.79,169.87,4.0,0,False
